participant_id,participant_code,included,batch_id,kind,condition,order_index,view_duration_ms,observed_effective_cycle_hz,observed_full_cycle_hz,dropped_frame_rate,long_frame_intervals,max_frame_interval_ms,rating_base_below_50hz,drop_over_1pct_review_only
70,,False,sep08,rating,n2_mask_noise,5,10403,119.14300976800962,119.14300976800962,0.007154213036565978,1,79.09999999997672,False,False
71,P060,True,sep08,typing,control,0,,240.00280061613546,240.00280061613546,0,0,4.300000000017462,False,False
71,P060,True,sep08,typing,masked,1,,60.00010002100445,48.00008001680356,0,0,4.699999999982538,False,False
71,P060,True,sep08,typing,masked,2,,60.000400086018544,48.00032006881484,0,0,4.7000000000116415,False,False
71,P060,True,sep08,typing,control,3,,240.0012000060001,240.0012000060001,0,0,4.399999999994179,False,False
71,P060,True,sep08,rating,deployed_full,0,10444,57.83267049910947,46.266136399287575,0.03576923076923077,1,395.70000000001164,False,True
71,P060,True,sep08,rating,control_anchor,1,11023,240.00072590011578,240.00072590011578,0,0,4.5,False,False
71,P060,True,sep08,rating,n4_mask_only,2,10511,59.90540502037225,59.90540502037225,0.0015829046299960427,1,20.89999999999418,False,False
71,P060,True,sep08,rating,n2_mask_noise,3,10429,119.19161134867926,119.19161134867926,0.006746031746031746,1,74.89999999999418,False,False
71,P060,True,sep08,rating,n4_mask_noise,4,10512,59.717030237069984,59.717030237069984,0.00473186119873817,1,54.20000000001164,False,False
71,P060,True,sep08,rating,n3_mask_noise,5,10424,79.20980150061733,79.20980150061733,0.009893153937475268,1,108.29999999998836,False,False
72,P061,True,sep08,typing,masked,0,,60.000400086018495,48.000320068814794,0,0,4.300000000017462,False,False
72,P061,True,sep08,typing,control,1,,240.00280061613583,240.00280061613583,0,0,4.7000000000116415,False,False
72,P061,True,sep08,typing,control,2,,240.00280061613546,240.00280061613546,0,0,4.600000000005821,False,False
72,P061,True,sep08,typing,masked,3,,60.0006000060001,48.00048000480008,0,0,4.599999999976717,False,False
72,P061,True,sep08,rating,deployed_full,0,11691,58.095238095238095,46.476190476190474,0.03141180531584398,1,387.5,False,True
72,P061,True,sep08,rating,control_anchor,1,10574,240.00226952500745,240.00226952500745,0,0,4.399999999994179,False,False
72,P061,True,sep08,rating,n4_mask_only,2,10623,59.90809393589135,59.90809393589135,0.0015661707126076742,1,20.599999999976717,False,False
72,P061,True,sep08,rating,n2_mask_noise,3,10665,119.62728623632034,119.62728623632034,0.003115264797507788,1,37.5,False,False
72,P061,True,sep08,rating,n4_mask_noise,4,10453,59.50235258404777,59.50235258404777,0.008300395256916997,1,91.70000000001164,False,False
72,P061,True,sep08,rating,n3_mask_noise,5,11465,79.65313836838435,79.65313836838435,0.004341534008683068,1,54.20000000001164,False,False
73,P062,True,sep08,typing,control,0,,240.00240002400005,240.00240002400005,0,0,4.5,False,False
73,P062,True,sep08,typing,masked,1,,60.0006000060001,48.00048000480008,0,0,4.600000000005821,False,False
73,P062,True,sep08,typing,masked,2,,60.0006000060001,48.00048000480008,0,0,4.400000000023283,False,False
73,P062,True,sep08,typing,control,3,,240.00360005400066,240.00360005400066,0,0,4.399999999994179,False,False
73,P062,True,sep08,rating,control_anchor,0,14094,240.00113542819875,240.00113542819875,0,0,4.600000000034925,False,False
73,P062,True,sep08,rating,n2_mask_noise,1,12510,119.36560934891484,119.36560934891484,0.005299768135144088,1,70.89999999996508,False,False
73,P062,True,sep08,rating,deployed_full,2,17680,58.84963114981419,47.07970491985135,0.018955154877484975,1,350.1000000000349,False,True
73,P062,True,sep08,rating,n3_mask_noise,3,11888,79.69351226676926,79.69351226676926,0.0038394415357766143,1,50.100000000034925,False,False
73,P062,True,sep08,rating,n4_mask_only,4,12701,59.785251533357446,59.785251533357446,0.003594771241830065,1,49.899999999965075,False,False
73,P062,True,sep08,rating,n4_mask_noise,5,11005,59.68463380472597,59.68463380472597,0.005271084337349397,1,62.59999999997672,False,False
74,P063,True,sep08,typing,masked,0,,60.000700154033865,48.00056012322709,0,0,4.400000000008731,False,False
74,P063,True,sep08,typing,control,1,,240.0024000240004,240.0024000240004,0,0,4.7999999999883585,False,False
74,P063,True,sep08,typing,control,2,,240.0024000240004,240.0024000240004,0,0,4.699999999982538,False,False
74,P063,True,sep08,typing,masked,3,,60.00070015403396,48.00056012322717,0,0,4.599999999976717,False,False
74,P063,True,sep08,rating,control_anchor,0,12902,240.0037209879225,240.0037209879225,0,0,4.300000000017462,False,False
74,P063,True,sep08,rating,n2_mask_noise,1,11950,119.66831563404615,119.66831563404615,0.002780674313521029,1,37.39999999999418,False,False
74,P063,True,sep08,rating,deployed_full,2,11238,58.04297503592735,46.43438002874188,0.032281205164992825,1,383.19999999998254,False,True
74,P063,True,sep08,rating,n3_mask_noise,3,19999,79.83474208388625,79.83474208388625,0.002079002079002079,1,45.79999999998836,False,False
74,P063,True,sep08,rating,n4_mask_only,4,11063,59.88793850151575,59.88793850151575,0.0018796992481203006,1,25.100000000034925,False,False
74,P063,True,sep08,rating,n4_mask_noise,5,12707,59.59033112686288,59.59033112686288,0.006838163464669489,1,91.79999999998836,False,False
75,P064,True,sep08,typing,control,0,,240.00120000599995,240.00120000599995,0,0,4.5,False,False
75,P064,True,sep08,typing,masked,1,,60.00060000600001,48.00048000480001,0,0,4.5,False,False
75,P064,True,sep08,typing,masked,2,,60.0006000060001,48.00048000480008,0,0,4.5,False,False
75,P064,True,sep08,typing,control,3,,240.00280061613546,240.00280061613546,0,0,4.600000000005821,False,False
75,P064,True,sep08,rating,n2_mask_noise,0,11679,119.61763325225111,119.61763325225111,0.003200568990042674,1,41.60000000000582,False,False
75,P064,True,sep08,rating,n3_mask_noise,1,12413,79.6533741757345,79.6533741757345,0.004343468092215168,1,58.5,False,False
75,P064,True,sep08,rating,control_anchor,2,10702,240.00299185654023,240.00299185654023,0,0,4.5,False,False
75,P064,True,sep08,rating,n4_mask_noise,3,12908,59.75012532294759,59.75012532294759,0.004177377892030848,1,58.30000000001746,False,False
75,P064,True,sep08,rating,deployed_full,4,10799,57.98651830234447,46.389214641875576,0.0332089552238806,2,374.9000000000233,False,True
75,P064,True,sep08,rating,n4_mask_only,5,10493,59.74007494189631,59.74007494189631,0.004347826086956522,1,49.899999999965075,False,False
76,P065,True,sep08,typing,masked,0,,60.00010002100445,48.00008001680356,0,0,4.399999999994179,False,False
76,P065,True,sep08,typing,control,1,,240.00160034407384,240.00160034407384,0,0,4.699999999982538,False,False
76,P065,True,sep08,typing,control,2,,240.00240002400005,240.00240002400005,0,0,4.599999999976717,False,False
76,P065,True,sep08,typing,masked,3,,60.00070015403396,48.00056012322717,0,0,4.599999999976717,False,False
76,P065,True,sep08,rating,n2_mask_noise,0,10709,119.21328509138138,119.21328509138138,0.006571318129107074,1,75,False,False
76,P065,True,sep08,rating,n3_mask_noise,1,10211,79.57912638216796,79.57912638216796,0.005273833671399594,1,58.40000000002328,False,False
76,P065,True,sep08,rating,control_anchor,2,10414,240.00307449895246,240.00307449895246,0,0,4.7999999999883585,False,False
76,P065,True,sep08,rating,n4_mask_noise,3,10415,59.689804026435155,59.689804026435155,0.005173099880620772,1,58.40000000002328,False,False
76,P065,True,sep08,rating,deployed_full,4,10234,58.176443277967934,46.54115462237435,0.030015797788309637,1,325,False,True
76,P065,True,sep08,rating,n4_mask_only,5,10148,59.73106309522635,59.73106309522635,0.004495300367797303,1,50,False,False
77,P066,True,sep10_12,typing,control,0,,240.00240002399968,240.00240002399968,0,0,4.300000000046566,False,False
77,P066,True,sep10_12,typing,masked,1,,60.00070015403361,48.00056012322689,0,0,4.300000000046566,False,False
77,P066,True,sep10_12,typing,masked,2,,60.00060000599992,48.00048000479994,0,0,4.300000000046566,False,False
77,P066,True,sep10_12,typing,control,3,,240.00120000599836,240.00120000599836,0,0,4.300000000046566,False,False
77,P066,True,sep10_12,rating,n3_mask_noise,0,34206,79.82570043234463,79.82570043234463,0.002188449848024316,2,70.80000000004657,False,False
77,P066,True,sep10_12,rating,n4_mask_noise,1,24281,59.84654311251292,59.84654311251292,0.002567174396714017,1,66.60000000009313,False,False
77,P066,True,sep10_12,rating,n2_mask_noise,2,13692,119.60120801950295,119.60120801950295,0.0033353547604608852,1,50,False,False
77,P066,True,sep10_12,rating,n4_mask_only,3,18922,59.90788272722041,59.90788272722041,0.0015387997362057595,1,33.39999999990687,False,False
77,P066,True,sep10_12,rating,control_anchor,4,10846,240.00516338423265,240.00516338423265,0,0,4.300000000046566,False,False
77,P066,True,sep10_12,rating,deployed_full,5,16244,58.64674773023934,46.91739818419147,0.022316950852557672,1,379.20000000018626,False,True
78,P067,True,sep10_12,typing,masked,0,,60.00060000600005,48.00048000480004,0,0,4.30000000000291,False,False
78,P067,True,sep10_12,typing,control,1,,240.00280061613546,240.00280061613546,0,0,4.300000000017462,False,False
78,P067,True,sep10_12,typing,control,2,,240.00240002400005,240.00240002400005,0,0,4.300000000017462,False,False
78,P067,True,sep10_12,typing,masked,3,,60.00060000600001,48.00048000480001,0,0,4.300000000017462,False,False
78,P067,True,sep10_12,rating,n3_mask_noise,0,14529,79.68118386084706,79.68118386084706,0.003998857469294488,1,62.39999999999418,False,False
78,P067,True,sep10_12,rating,n4_mask_noise,1,19564,59.80946558663202,59.80946558663202,0.0031840373593716833,1,66.60000000000582,False,False
78,P067,True,sep10_12,rating,n2_mask_noise,2,12036,119.54713608262803,119.54713608262803,0.003793103448275862,1,49.89999999999418,False,False
78,P067,True,sep10_12,rating,n4_mask_only,3,13211,59.84961157205729,59.84961157205729,0.0025165146272412707,1,37.5,False,False
